src_ip,dst_ip,src_port,dst_port,protocol,start_time,end_time,duration_seconds,packet_count,byte_count,termination_reason
192.168.1.6,192.168.1.13,50976,324,TCP,1789895337.239472,1789895337.239472,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50977,483,TCP,1789895337.239757,1789895337.239757,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50978,342,TCP,1789895337.240024,1789895337.240024,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50979,167,TCP,1789895337.240426,1789895337.240426,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50980,271,TCP,1789895337.240798,1789895337.240798,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,324,50976,TCP,1789895337.251755,1789895337.251755,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,483,50977,TCP,1789895337.251758,1789895337.251758,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,342,50978,TCP,1789895337.25176,1789895337.25176,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,167,50979,TCP,1789895337.251762,1789895337.251762,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,271,50980,TCP,1789895337.251764,1789895337.251764,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,50981,271,TCP,1789895337.343265,1789895337.343265,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50982,167,TCP,1789895337.34357,1789895337.34357,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50983,342,TCP,1789895337.343828,1789895337.343828,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50984,483,TCP,1789895337.344065,1789895337.344065,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50985,324,TCP,1789895337.344297,1789895337.344297,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,271,50981,TCP,1789895337.353403,1789895337.353403,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,167,50982,TCP,1789895337.353406,1789895337.353406,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,342,50983,TCP,1789895337.353407,1789895337.353407,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,483,50984,TCP,1789895337.353409,1789895337.353409,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,324,50985,TCP,1789895337.353411,1789895337.353411,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,50986,123,TCP,1789895337.449344,1789895337.449344,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50987,145,TCP,1789895337.44964,1789895337.44964,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50988,60,TCP,1789895337.449887,1789895337.449887,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50989,233,TCP,1789895337.450133,1789895337.450133,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50990,487,TCP,1789895337.450394,1789895337.450394,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,123,50986,TCP,1789895337.461542,1789895337.461542,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,145,50987,TCP,1789895337.461545,1789895337.461545,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,60,50988,TCP,1789895337.461547,1789895337.461547,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,233,50989,TCP,1789895337.461548,1789895337.461548,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,487,50990,TCP,1789895337.461549,1789895337.461549,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,50991,487,TCP,1789895337.554439,1789895337.554439,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50992,233,TCP,1789895337.55472,1789895337.55472,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50993,60,TCP,1789895337.555045,1789895337.555045,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50994,145,TCP,1789895337.555368,1789895337.555368,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50995,123,TCP,1789895337.5556,1789895337.5556,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,487,50991,TCP,1789895337.5657,1789895337.5657,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,233,50992,TCP,1789895337.565703,1789895337.565703,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,60,50993,TCP,1789895337.565705,1789895337.565705,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,145,50994,TCP,1789895337.565707,1789895337.565707,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,123,50995,TCP,1789895337.56571,1789895337.56571,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,50996,459,TCP,1789895337.659547,1789895337.659547,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50997,67,TCP,1789895337.659838,1789895337.659838,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50998,234,TCP,1789895337.660114,1789895337.660114,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,50999,147,TCP,1789895337.660346,1789895337.660346,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51000,270,TCP,1789895337.660601,1789895337.660601,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,459,50996,TCP,1789895337.671649,1789895337.671649,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,67,50997,TCP,1789895337.671653,1789895337.671653,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,234,50998,TCP,1789895337.671655,1789895337.671655,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,147,50999,TCP,1789895337.671658,1789895337.671658,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,270,51000,TCP,1789895337.67166,1789895337.67166,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51001,270,TCP,1789895337.764768,1789895337.764768,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51002,147,TCP,1789895337.765092,1789895337.765092,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51003,234,TCP,1789895337.76535,1789895337.76535,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51004,67,TCP,1789895337.765589,1789895337.765589,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51005,459,TCP,1789895337.765803,1789895337.765803,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,270,51001,TCP,1789895337.775866,1789895337.775866,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,147,51002,TCP,1789895337.775868,1789895337.775868,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,234,51003,TCP,1789895337.77587,1789895337.77587,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,67,51004,TCP,1789895337.775872,1789895337.775872,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,459,51005,TCP,1789895337.775874,1789895337.775874,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51006,115,TCP,1789895337.865699,1789895337.865699,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51007,48,TCP,1789895337.866227,1789895337.866227,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51008,162,TCP,1789895337.866478,1789895337.866478,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51009,389,TCP,1789895337.866723,1789895337.866723,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51010,424,TCP,1789895337.86709,1789895337.86709,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,115,51006,TCP,1789895337.878028,1789895337.878028,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,48,51007,TCP,1789895337.87803,1789895337.87803,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,162,51008,TCP,1789895337.878033,1789895337.878033,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,389,51009,TCP,1789895337.878035,1789895337.878035,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,424,51010,TCP,1789895337.878037,1789895337.878037,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51011,424,TCP,1789895337.971231,1789895337.971231,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51012,389,TCP,1789895337.971526,1789895337.971526,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51013,162,TCP,1789895337.97178,1789895337.97178,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51014,48,TCP,1789895337.972047,1789895337.972047,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51015,115,TCP,1789895337.972283,1789895337.972283,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,424,51011,TCP,1789895337.98207,1789895337.98207,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,389,51012,TCP,1789895337.982072,1789895337.982072,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,162,51013,TCP,1789895337.982075,1789895337.982075,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,48,51014,TCP,1789895337.982078,1789895337.982078,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,115,51015,TCP,1789895337.982082,1789895337.982082,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51016,212,TCP,1789895338.07722,1789895338.07722,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51017,17,TCP,1789895338.077505,1789895338.077505,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51018,400,TCP,1789895338.077748,1789895338.077748,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51019,332,TCP,1789895338.078167,1789895338.078167,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51020,196,TCP,1789895338.078488,1789895338.078488,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,212,51016,TCP,1789895338.088153,1789895338.088153,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,17,51017,TCP,1789895338.088155,1789895338.088155,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,400,51018,TCP,1789895338.088158,1789895338.088158,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,332,51019,TCP,1789895338.088159,1789895338.088159,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,196,51020,TCP,1789895338.08816,1789895338.08816,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51021,332,TCP,1789895338.179316,1789895338.179316,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51022,400,TCP,1789895338.179489,1789895338.179489,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51023,17,TCP,1789895338.179612,1789895338.179612,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51024,212,TCP,1789895338.179742,1789895338.179742,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51025,196,TCP,1789895338.179946,1789895338.179946,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,332,51021,TCP,1789895338.188201,1789895338.188201,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,400,51022,TCP,1789895338.188203,1789895338.188203,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,17,51023,TCP,1789895338.188205,1789895338.188205,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,212,51024,TCP,1789895338.188206,1789895338.188206,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,196,51025,TCP,1789895338.188207,1789895338.188207,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51026,290,TCP,1789895338.28505,1789895338.28505,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51027,303,TCP,1789895338.28534,1789895338.28534,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51028,6,TCP,1789895338.28558,1789895338.28558,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51029,447,TCP,1789895338.285855,1789895338.285855,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51030,321,TCP,1789895338.286096,1789895338.286096,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,290,51026,TCP,1789895338.296405,1789895338.296405,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,303,51027,TCP,1789895338.296408,1789895338.296408,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,6,51028,TCP,1789895338.296409,1789895338.296409,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,447,51029,TCP,1789895338.296411,1789895338.296411,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,321,51030,TCP,1789895338.296413,1789895338.296413,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51031,111,TCP,1789895338.386209,1789895338.397168,0.01095890998840332,3,198,end_of_capture
192.168.1.6,192.168.1.13,51032,321,TCP,1789895338.386684,1789895338.386684,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51033,447,TCP,1789895338.386895,1789895338.386895,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51034,6,TCP,1789895338.387078,1789895338.387078,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51035,303,TCP,1789895338.387256,1789895338.387256,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,111,51031,TCP,1789895338.396854,1789895338.396854,0.0,1,74,end_of_capture
192.168.1.13,192.168.1.6,321,51032,TCP,1789895338.396858,1789895338.396858,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,447,51033,TCP,1789895338.396861,1789895338.396861,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,6,51034,TCP,1789895338.396864,1789895338.396864,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,303,51035,TCP,1789895338.396868,1789895338.396868,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51036,290,TCP,1789895338.397835,1789895338.397835,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,290,51036,TCP,1789895338.403295,1789895338.403295,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51037,176,TCP,1789895338.492208,1789895338.492208,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51038,86,TCP,1789895338.49252,1789895338.49252,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51039,272,TCP,1789895338.492774,1789895338.492774,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51040,267,TCP,1789895338.49302,1789895338.49302,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51041,347,TCP,1789895338.498813,1789895338.498813,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,176,51037,TCP,1789895338.504645,1789895338.504645,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,86,51038,TCP,1789895338.504647,1789895338.504647,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,272,51039,TCP,1789895338.504649,1789895338.504649,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,267,51040,TCP,1789895338.504651,1789895338.504651,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,347,51041,TCP,1789895338.504653,1789895338.504653,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51042,267,TCP,1789895338.596935,1789895338.596935,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51043,272,TCP,1789895338.597257,1789895338.597257,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51044,86,TCP,1789895338.597518,1789895338.597518,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51045,176,TCP,1789895338.597765,1789895338.597765,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51046,347,TCP,1789895338.599459,1789895338.599459,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,267,51042,TCP,1789895338.608684,1789895338.608684,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,272,51043,TCP,1789895338.608686,1789895338.608686,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,86,51044,TCP,1789895338.608688,1789895338.608688,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,176,51045,TCP,1789895338.60869,1789895338.60869,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,347,51046,TCP,1789895338.608691,1789895338.608691,0.0,1,54,end_of_capture
192.168.1.9,192.168.1.255,50336,15600,UDP,1789895338.693715,1789895338.693715,0.0,1,77,end_of_capture
192.168.1.6,192.168.1.13,51047,318,TCP,1789895338.702466,1789895338.702466,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51048,30,TCP,1789895338.702777,1789895338.702777,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51049,5,TCP,1789895338.703035,1789895338.703035,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51050,151,TCP,1789895338.703276,1789895338.703276,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51051,486,TCP,1789895338.703454,1789895338.703454,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,318,51047,TCP,1789895338.707657,1789895338.707657,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,30,51048,TCP,1789895338.710734,1789895338.710734,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,5,51049,TCP,1789895338.710737,1789895338.710737,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,151,51050,TCP,1789895338.71074,1789895338.71074,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,486,51051,TCP,1789895338.710741,1789895338.710741,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51052,486,TCP,1789895338.805988,1789895338.805988,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51053,151,TCP,1789895338.806297,1789895338.806297,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51054,5,TCP,1789895338.806556,1789895338.806556,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51055,30,TCP,1789895338.806796,1789895338.806796,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51056,318,TCP,1789895338.807033,1789895338.807033,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,486,51052,TCP,1789895338.816963,1789895338.816963,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,151,51053,TCP,1789895338.816966,1789895338.816966,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,5,51054,TCP,1789895338.816968,1789895338.816968,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,30,51055,TCP,1789895338.81697,1789895338.81697,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,318,51056,TCP,1789895338.816972,1789895338.816972,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51057,93,TCP,1789895338.912456,1789895338.912456,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51058,223,TCP,1789895338.912775,1789895338.912775,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51059,492,TCP,1789895338.913039,1789895338.913039,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51060,382,TCP,1789895338.913283,1789895338.913283,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51061,33,TCP,1789895338.913549,1789895338.913549,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,93,51057,TCP,1789895338.923076,1789895338.923076,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,223,51058,TCP,1789895338.923078,1789895338.923078,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,492,51059,TCP,1789895338.92308,1789895338.92308,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,382,51060,TCP,1789895338.923081,1789895338.923081,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,33,51061,TCP,1789895338.923083,1789895338.923083,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51062,33,TCP,1789895339.015496,1789895339.015496,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51063,382,TCP,1789895339.015721,1789895339.015721,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51064,492,TCP,1789895339.015928,1789895339.015928,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51065,223,TCP,1789895339.016111,1789895339.016111,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51066,93,TCP,1789895339.016301,1789895339.016301,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,33,51062,TCP,1789895339.023383,1789895339.023383,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,382,51063,TCP,1789895339.023384,1789895339.023384,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,492,51064,TCP,1789895339.023386,1789895339.023386,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,223,51065,TCP,1789895339.023387,1789895339.023387,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,93,51066,TCP,1789895339.023389,1789895339.023389,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51067,240,TCP,1789895339.120647,1789895339.120647,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51068,282,TCP,1789895339.120941,1789895339.120941,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51069,198,TCP,1789895339.121193,1789895339.121193,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51070,338,TCP,1789895339.121437,1789895339.121437,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51071,455,TCP,1789895339.121675,1789895339.121675,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,240,51067,TCP,1789895339.126017,1789895339.126017,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,282,51068,TCP,1789895339.12918,1789895339.12918,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,198,51069,TCP,1789895339.129182,1789895339.129182,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,338,51070,TCP,1789895339.129183,1789895339.129183,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,455,51071,TCP,1789895339.129186,1789895339.129186,0.0,1,54,end_of_capture
192.168.1.6,192.168.1.13,51072,455,TCP,1789895339.226907,1789895339.226907,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51073,338,TCP,1789895339.227209,1789895339.227209,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51074,198,TCP,1789895339.22746,1789895339.22746,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51075,282,TCP,1789895339.227707,1789895339.227707,0.0,1,78,end_of_capture
192.168.1.6,192.168.1.13,51076,240,TCP,1789895339.227955,1789895339.227955,0.0,1,78,end_of_capture
192.168.1.13,192.168.1.6,455,51072,TCP,1789895339.237359,1789895339.237359,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,338,51073,TCP,1789895339.237363,1789895339.237363,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,198,51074,TCP,1789895339.237364,1789895339.237364,0.0,1,54,end_of_capture
192.168.1.13,192.168.1.6,282,51075,TCP,1789895339.237365,1789895339.237365,0.0,1,54,end_of_capture
